positions,gain colours,directions,wheelSpeed,brakes,steering,throttle
"[198.54801746085286, 207.96548369526863, 0.21865337881718006]",K3,"[0.020997241139411926, -0.9997761845588684, -0.00258465064689517]",29.119070929206373,0.0,-4.021714150247956,0.15555003594522057
"[198.60312016122043, 205.5482935011387, 0.21859779408259783]",K3,"[0.017809847369790077, -0.9998379945755005, -0.002600173931568861]",29.145092233169496,0.0,-3.7448276233449254,0.15577516982361012
"[198.65044692531228, 203.1278841495514, 0.21853058759825217]",K3,"[0.01483846828341484, -0.9998864531517029, -0.0026007001288235188]",29.13739416001911,0.0,-3.5277540604214113,0.15566291672659277
"[198.6904809451662, 200.6969449520111, 0.21846377196561662]",K3,"[0.012051439844071865, -0.9999239444732666, -0.00261255563236773]",29.20229273077043,0.0,-3.4190174594467675,0.15547659533792613
"[198.72337173717096, 198.2701474428177, 0.2183997194542826]",K3,"[0.009382857009768486, -0.9999525547027588, -0.002621918683871627]",29.222994305126434,0.0,-3.0848955195030645,0.1559057124739553
"[198.74969432223588, 195.84016835689545, 0.21833220270582387]",K3,"[0.006877310108393431, -0.9999728798866272, -0.0026309324894100428]",29.2563032756328,0.0,-2.8801810431988897,0.1563635109271865
"[198.76988926227205, 193.39968892931938, 0.21827784049264665]",K3,"[0.00456069502979517, -0.9999861121177673, -0.0026380678173154593]",29.306002046501135,0.0,-2.6343166048239275,0.15710656861612438
"[198.78421830781735, 190.96334248781204, 0.21823992635381728]",K3,"[0.00240277755074203, -0.999993622303009, -0.0026272244285792112]",29.366574888884674,0.0,-2.3382856454067027,0.15812593014926962
"[198.79323435563128, 188.52380710840225, 0.21818735269516765]",K3,"[0.000459786708233878, -0.9999964833259583, -0.0026168201584368944]",29.413345619263474,0.0,-2.0061863486845324,0.15942774233443063
"[198.79692689626245, 186.56542521715164, 0.21816464297535276]",K3,"[-0.0009305004496127367, -0.9999961256980896, -0.0026073011104017496]",29.419691282469582,0.0,-1.7203129190287691,0.16079820894159985
"[198.79755759581167, 184.11996659636497, 0.2181288364181455]",K3,"[-0.0024573977570980787, -0.9999936819076538, -0.002573946723714471]",29.45696881252726,0.0,-1.594278773334677,0.16174262823833227
"[198.79513351619244, 182.15679875016212, 0.218090869755315]",K3,"[-0.003549497341737151, -0.9999904632568359, -0.0025440724566578865]",29.499438593440082,0.0,-1.3606491762533304,0.1629823433277942
"[198.78891823103186, 179.70531782507896, 0.21804715084726922]",K3,"[-0.004747120197862387, -0.9999855756759644, -0.002497361972928047]",29.537244926688835,0.0,-1.122629476102339,0.1644641921435712
"[198.77953796391375, 177.2430479824543, 0.21800890021972918]",K3,"[-0.005750186741352081, -0.9999804496765137, -0.002461107913404703]",29.56925288215493,0.0,-0.8950251953692887,0.16589102890243737
"[198.77011451963335, 175.27958238124847, 0.2179934069099545]",K3,"[-0.006418184377253056, -0.9999765157699585, -0.002427423372864723]",29.617040430531755,0.0,-0.7043936907398514,0.16706138503974682
"[198.75917634158395, 173.3064755499363, 0.21797955796705537]",K3,"[-0.006965945474803448, -0.9999728202819824, -0.0023991342168301344]",29.663472436181703,0.0,-0.47781027844088264,0.16840031718921408
"[198.74382299929857, 170.8423992395401, 0.2179542836438486]",K3,"[-0.007484132423996925, -0.9999692440032959, -0.0023561855778098106]",29.685987418006548,0.0,-0.2729774210720993,0.16946068391579155
"[198.72692436305806, 168.36728501319885, 0.21792522858413577]",K3,"[-0.007805175613611937, -0.9999668598175049, -0.002319044666364789]",29.741267152642266,0.0,-0.12886903767991287,0.17072329186965854
"[198.71267140773125, 166.39344996213913, 0.21788821998325147]",K3,"[-0.007987471297383308, -0.9999653697013855, -0.002303424756973982]",29.750673549514445,0.0,0.11218651570600288,0.17229326193107317
"[198.69795175199397, 164.40980809926987, 0.21784825883423764]",K3,"[-0.008059176616370678, -0.9999649524688721, -0.002267346018925309]",29.81467167995467,0.0,0.178375577284195,0.17299677860865367
"[198.67919054813683, 161.9324759542942, 0.21781151428513112]",K3,"[-0.007998569868505001, -0.9999655485153198, -0.002226983429864049]",29.85751344364421,0.0,0.4302792942807877,0.1745260950339108
"[198.6641067257151, 159.94340533018112, 0.21780788826606567]",K3,"[-0.007816442288458347, -0.9999670386314392, -0.00219244253821671]",29.884260384661097,0.0,0.584686779162143,0.17534439138787472
"[198.64560903096572, 157.4591839313507, 0.2177996676989551]",K3,"[-0.007425209973007441, -0.9999701380729675, -0.0021636169403791428]",29.960686530083308,0.0,0.6913035082338659,0.17625370888850417
"[198.6277176795993, 154.9636169075966, 0.21778001587745166]",K3,"[-0.0069286697544157505, -0.999973714351654, -0.0021300376392900944]",29.976954924866526,0.0,0.932908603660485,0.17725185872674443
"[198.61423558578826, 152.97333148121834, 0.21774246767927252]",K3,"[-0.006416883319616318, -0.999977171421051, -0.002125011058524251]",30.032233544196245,0.0,0.9726064409057495,0.17765932371371274
"[198.59849026543088, 150.4707482457161, 0.21771812954011693]",K3,"[-0.005681219045072794, -0.9999816417694092, -0.0020947398152202368]",30.067276883211242,0.0,1.1418299162553593,0.1785106976081391
"[198.58441894780844, 147.9717351794243, 0.21768149597528463]",K3,"[-0.004811957478523254, -0.9999862909317017, -0.0020945246797055006]",30.097529479308527,0.0,1.2132026670700855,0.17868420260658202
"[198.57228487590328, 145.46881094574928, 0.21764661378801975]",K3,"[-0.0038774842396378517, -0.9999902844429016, -0.0020898852963000536]",30.193159036222056,0.0,1.2700704182605784,0.17898645908371416
"[198.5640962650068, 143.45915240049362, 0.21762264993867575]",K3,"[-0.003115374129265547, -0.9999930262565613, -0.0020808984991163015]",30.18094454526482,0.0,1.5234886770905554,0.1796024480830587
"[198.55748690699693, 141.44696962833405, 0.2176071951907943]",K3,"[-0.002231600694358349, -0.9999952912330627, -0.002097014570608735]",30.230924005295655,0.0,1.434982767239024,0.17921565790629695
"[198.5514962685993, 138.93391871452332, 0.21759257776102459]",K3,"[-0.0011155736865475774, -0.9999971985816956, -0.0021040067076683044]",30.258831674200145,0.0,1.527260176661683,0.17905096210937593
"[198.5482385182986, 136.41699451208115, 0.21758247618254245]",K3,"[5.494455763255246e-05, -0.9999977946281433, -0.0021173616405576468]",30.315489779200522,0.0,1.544167415683211,0.17885385939764015
"[198.54763306650784, 134.3962144255638, 0.2176188926996474]",K3,"[0.00102794892154634, -0.9999971985816956, -0.0021337089128792286]",30.334648324326967,0.0,1.6290195903698783,0.17839472983786353
"[198.54957987280795, 131.87419626116753, 0.21755210942319536]",K3,"[0.002302066655829549, -0.9999939799308777, -0.002591754077002406]",30.300916031844814,0.0,1.6203565709392795,0.17801775426792948
"[198.55454475991428, 129.3449114561081, 0.2171800092473859]",K3,"[0.0035856442991644144, -0.9999870657920837, -0.003606896847486496]",30.358474792277804,0.0,1.3964401144610739,0.17647634345934776
"[198.56256548466627, 126.81944131851196, 0.21709003501746338]",K3,"[0.004804803524166346, -0.9999833106994629, -0.0032111613545566797]",30.3297840352805,0.0,1.4655800406940485,0.17570535702081483
"[198.5736167691648, 124.29010945558548, 0.21722436360596475]",K3,"[0.005991325248032808, -0.9999783039093018, -0.002753336215391755]",30.50163775810105,0.0,1.2626397644363512,0.17425464917619685
"[198.58462327998132, 122.2595192193985, 0.2173321066693461]",K3,"[0.006850877311080694, -0.9999734163284302, -0.002470367820933461]",30.50362027340569,0.0,1.6721537454087327,0.17372920149324086
"[198.60120052401908, 119.72368949651718, 0.2175025848155201]",K3,"[0.008032347075641155, -0.9999651908874512, -0.0022325082682073116]",30.545279867951372,0.0,1.5863900092385426,0.17256591116904774
"[198.61672294093296, 117.6878365278244, 0.21759462499903748]",K3,"[0.008985761553049088, -0.999957263469696, -0.002169620478525758]",30.567301003521727,0.0,1.5921437160385028,0.17126010072785527
"[198.63874516263604, 115.14554059505463, 0.21764736157092557]",K3,"[0.010285350494086742, -0.9999446868896484, -0.00219621486030519]",30.658948246092596,0.0,1.545376529330895,0.16977893876740502
"[198.6640304243192, 112.5920387506485, 0.21760394755983725]",K3,"[0.011623376980423927, -0.9999300241470337, -0.0022116131149232388]",30.62442821695494,0.0,1.6922869301153283,0.1685701576329713
"[198.69259968725964, 110.04285937547684, 0.21755470870857607]",K3,"[0.01293012872338295, -0.9999138116836548, -0.0022589759901165962]",30.70326449739832,0.0,1.4125144776583707,0.1658387386261485
"[198.72432941570878, 107.49038207530975, 0.21755442558060167]",K3,"[0.014097282662987709, -0.9998978972434998, -0.002326378831639886]",30.735796906717855,0.0,1.5070532623187394,0.1642630137149635
"[198.75935295363888, 104.92698574066162, 0.2175373267600662]",K3,"[0.015237926505506039, -0.9998810887336731, -0.0023777582682669163]",30.78772585198843,0.0,1.434670644406532,0.1617216806498753
"[198.7973343320191, 102.36824804544449, 0.21752461259893607]",K3,"[0.016325799748301506, -0.9998637437820435, -0.0024334632325917482]",30.8339956274803,0.0,1.4441142045327338,0.15976329047613175
"[198.83831874653697, 99.80657267570496, 0.21752879610085074]",K3,"[0.0174031313508749, -0.9998455047607422, -0.0024786340072751045]",30.829369153074275,0.0,1.4101092560672692,0.15711435546532362
"[198.88227529916912, 97.2343202829361, 0.21753494352040548]",K3,"[0.018442394211888313, -0.9998267292976379, -0.002528717275708914]",30.855410061588536,0.0,1.2336163057786413,0.15450572501530901
"[198.92879014089704, 94.66704887151718, 0.2175542386135021]",K3,"[0.01941853202879429, -0.9998081922531128, -0.0025715455412864685]",30.895403680422614,0.0,1.133324638206538,0.15159845322023277
"[198.97785536386073, 92.09721863269806, 0.2175545481206882]",K3,"[0.020289508625864983, -0.9997907280921936, -0.002617461606860161]",30.945436539315125,0.0,1.0840499612639327,0.1488824968094135
"[199.02946409862489, 89.51725041866302, 0.21752027793127127]",K3,"[0.021115897223353386, -0.999773383140564, -0.002692257519811392]",30.981072630694975,0.0,1.07166189444793,0.1462438350571305
"[199.08321872539818, 86.94268506765366, 0.21751528053391667]",K3,"[0.02191563881933689, -0.9997560977935791, -0.002742303302511573]",30.979187413707802,0.0,1.0002898858201337,0.14314026858608742
"[199.1391267646104, 84.36594319343567, 0.21751737439512908]",K3,"[0.022659212350845337, -0.9997392892837524, -0.0028071149718016386]",30.996223047267826,0.0,0.8414197278549416,0.14045167119632007
"[199.19716938398778, 81.77942329645157, 0.21753238572409828]",K3,"[0.023302651941776276, -0.9997243881225586, -0.0028670853935182095]",31.025765640841403,0.0,0.6949767770562952,0.13674644169884137
"[199.25678809918463, 79.1987714767456, 0.21755302265319187]",K3,"[0.023869840428233147, -0.999710738658905, -0.002934132469817996]",31.04458916064612,0.0,0.6261719605321583,0.13390387637986736
"[199.31801687646657, 76.61638760566711, 0.21755890749182072]",K3,"[0.024356843903660774, -0.9996987581253052, -0.0030063169542700052]",31.083177802108736,0.0,0.5114458661275424,0.13062354214672933
"[199.38078531995416, 74.02466487884521, 0.21754850933848502]",K3,"[0.024771327152848244, -0.9996883869171143, -0.003076432039961219]",31.094548721169545,0.0,0.45763297699001043,0.12736537883905974
"[199.44457790255547, 71.43927949666977, 0.21753625547262345]",K3,"[0.025141505524516106, -0.999678909778595, -0.0031452279072254896]",31.116040947740828,0.0,0.3634580894604327,0.12488546329585623
"[199.509386472404, 68.85261929035187, 0.2175342164155154]",K3,"[0.025431428104639053, -0.9996713995933533, -0.0032130740582942963]",31.126736082469126,0.0,0.23162657678366785,0.12082531487149974
"[199.5752251110971, 66.25708603858948, 0.21751965129260498]",K3,"[0.025655312463641167, -0.999665379524231, -0.003306955797597766]",31.125339462127137,0.0,0.11887889206854245,0.11782899184469964
"[199.64150339830667, 63.66836369037628, 0.2175343788696864]",K3,"[0.025774231180548668, -0.9996620416641235, -0.0033759435173124075]",31.117344302735255,0.0,-0.02725407121082459,0.11478600943835594
"[199.70812483504415, 61.07883846759796, 0.21755114813686305]",K3,"[0.02578221820294857, -0.9996616840362549, -0.003442761255428195]",31.126827794830923,0.0,-0.2297135983417237,0.11076593145370023
"[199.77504810038954, 58.480882585048676, 0.21756661794950105]",K3,"[0.0256700087338686, -0.999664306640625, -0.003519088262692094]",31.133831979753797,0.0,-0.2928564490464269,0.10869515833908396
"[199.8416410041973, 55.8901692032814, 0.21757995005191333]",K3,"[0.025459064170718193, -0.9996693730354309, -0.003590077394619584]",31.130666589881393,0.0,-0.4237495722473935,0.10509713309902467
"[199.9078100491315, 53.299102425575256, 0.21759269061931263]",K3,"[0.02514631487429142, -0.9996770620346069, -0.0036619482561945915]",31.12566283246184,0.0,-0.5767003291447117,0.10155325638105152
"[199.9735105354339, 50.69999146461487, 0.2176019299379277]",K3,"[0.024737242609262466, -0.9996869564056396, -0.0037278784438967705]",31.138429000284532,0.0,-0.5454405915761634,0.10227144396882715
"[200.03815393242985, 48.108440577983856, 0.21760348289626563]",K3,"[0.024270791560411453, -0.9996983408927917, -0.00377039541490376]",31.12775211019366,0.0,-0.7162691085147083,0.09705959450993527
"[200.1017074296251, 45.516846776008606, 0.21761454626516752]",K3,"[0.02374904230237007, -0.9997106790542603, -0.003828443353995681]",31.133474951075282,0.0,-0.6830221095150406,0.09803299366990162
"[200.15185919497162, 43.43879610300064, 0.2176064195004983]",K3,"[0.023312300443649292, -0.9997208714485168, -0.0038371458649635315]",31.142077843640674,0.0,-0.42945530316683417,0.10295244564846395
"[200.20134990569204, 41.36050683259964, 0.21760730785581472]",K3,"[0.022956132888793945, -0.9997292757034302, -0.003799367230385542]",31.14838958465745,0.0,-0.32563383236079146,0.10431877732564994
"[200.26217502634972, 38.76806598901749, 0.21762338012058535]",K3,"[0.02261752262711525, -0.9997372031211853, -0.003726668655872345]",31.158730353282646,0.0,-0.20969725139841847,0.10620068835334212
"[200.32218222599477, 36.175100207328796, 0.21762613325745406]",K3,"[0.022403500974178314, -0.9997422695159912, -0.003662216244265437]",31.167715676843116,0.0,-0.052611075803342996,0.10878580976277132
"[200.38181363232434, 33.57368230819702, 0.2176252664958156]",K3,"[0.022333426401019096, -0.9997442364692688, -0.0035825336817651987]",31.163155440239915,0.0,0.17520411638628555,0.11322371828584919
"[200.4409907516092, 30.97919487953186, 0.21762576686342072]",K3,"[0.02240356057882309, -0.9997429251670837, -0.0035099335946142673]",31.186731435546438,0.0,0.2413160698090447,0.11497425518033903
"[200.5001993905753, 28.38378643989563, 0.2176196985947172]",K3,"[0.022585704922676086, -0.9997389912605286, -0.0034519899636507034]",31.214053615873684,0.0,0.4290792208561267,0.11783295277270436
"[200.55999971553683, 25.779527366161346, 0.21759175686315757]",K3,"[0.022874975576996803, -0.9997326731681824, -0.0033792497124522924]",31.22958275126639,0.0,0.6616481937354576,0.12159817954796014
"[200.6203168546781, 23.181864142417908, 0.21758176022814268]",K3,"[0.023320747539401054, -0.9997225403785706, -0.003323361510410905]",31.247476630542586,0.0,0.7736953116467997,0.12347148983648457
"[200.68164626322687, 20.582918167114258, 0.2175705478650798]",K3,"[0.023916900157928467, -0.9997086524963379, -0.003261999459937215]",31.251786562596365,0.0,0.9228384151860753,0.12621108070216944
"[200.73182643949986, 18.498079359531403, 0.21754913710719848]",K3,"[0.02446701005101204, -0.9996954202651978, -0.003222472732886672]",31.254908147273756,0.0,1.0414927544221158,0.12929815408539336
"[200.783035104163, 16.412270069122314, 0.21754873390273133]",K3,"[0.02508223056793213, -0.9996803998947144, -0.003168575232848525]",31.274316291139087,0.0,1.1052572271328354,0.13114735628987478
"[200.83524362184107, 14.33327054977417, 0.21753545477827174]",K3,"[0.02575671672821045, -0.9996632933616638, -0.0031274280045181513]",31.296175790412168,0.0,1.2187115719902761,0.13314230880723266
"[200.90268306061625, 11.721294283866882, 0.21754621263607987]",K3,"[0.02668226696550846, -0.9996392726898193, -0.0030607078224420547]",31.308653051108145,0.0,1.3372393744194357,0.13515482609946888
"[200.9722773944959, 9.11537092924118, 0.21754741566251568]",K3,"[0.02771446667611599, -0.9996112585067749, -0.0030173840932548046]",31.336261652255292,0.0,1.4371436718239505,0.13761791987021246
"[201.0421877298504, 6.509018898010254, 0.21777126430970384]",K4,"[0.027947450056672096, -0.9996036887168884, -0.0033966563642024994]",31.256416727698344,0.0,-13.004536215625407,0.0314905573676963
"[201.09960817359388, 3.8994009494781494, 0.21848002103797626]",K4,"[0.021396731957793236, -0.999760627746582, -0.004571436904370785]",31.16875119748973,0.0,-28.024516873887443,0.03147419801088805
"[201.1297944081016, 1.824678361415863, 0.21845361949181097]",K4,"[0.009440752677619457, -0.9999407529830933, -0.005415244027972221]",31.13559516438368,0.0,-28.211286816728645,0.030682287791370163
"[201.14207837497815, -0.2547107934951782, 0.21848363156459527]",K4,"[-0.006076325662434101, -0.9999634623527527, -0.006024490110576153]",31.11048655335174,0.0,-28.206899806748883,0.02934899399040937
"[201.1317457514815, -2.3307904601097107, 0.2188846956269117]",K4,"[-0.023120801895856857, -0.999711275100708, -0.006547555793076754]",31.03860729760693,0.0,-28.22100865336725,0.027647687849098136
"[201.09575103223324, -4.395370602607727, 0.21952053169661667]",K4,"[-0.04040658101439476, -0.999159038066864, -0.00696425698697567]",31.02738816868904,0.0,-27.888504107252327,0.02567486471296786
"[201.01081995479763, -6.9816402196884155, 0.22045983109273948]",K4,"[-0.06161809340119362, -0.9980729222297668, -0.007325789425522089]",30.995767496309025,0.0,-27.80433947495985,0.023795134876342702
"[200.87936014682055, -9.552215099334717, 0.2213126336573623]",K4,"[-0.08207021653652191, -0.9965983629226685, -0.007499719969928265]",30.90329028311576,0.0,-27.843998668418553,0.021493393790565557
"[200.6998644694686, -12.113648414611816, 0.22190435870288638]",K4,"[-0.10172539204359055, -0.9947837591171265, -0.00756410975009203]",30.849378214930777,0.0,-28.001569474190514,0.01921941210685946
"[200.47061559930444, -14.672358512878418, 0.2223470688550151]",K4,"[-0.12089701741933823, -0.992636501789093, -0.007532816845923662]",30.767952397885043,0.0,-28.30870490331104,0.017108047078976337
"[200.25305862352252, -16.70191252231598, 0.22246974603376657]",K4,"[-0.13593389093875885, -0.990689218044281, -0.0075381603091955185]",30.690095447664397,0.0,-28.7046657477691,0.015032074252990583
"[199.93627316504717, -19.239091992378235, 0.22233380219222454]",K4,"[-0.15470097959041595, -0.9879322052001953, -0.007589431945234537]",30.661495342535222,0.0,-29.08848558104834,0.013400994072967895
"[199.57205574959517, -21.755201995372772, 0.22234717325932252]",K4,"[-0.1735205054283142, -0.9848008751869202, -0.0076067447662353516]",30.50606315736442,0.0,-29.716477123303825,0.011480068894226092
"[199.24551310390234, -23.76223385334015, 0.22229928570232005]",K4,"[-0.18877919018268585, -0.981989860534668, -0.007645590230822563]",30.456826127901373,0.0,-30.332411969515007,0.009395714825109699
"[198.7953333929181, -26.25138020515442, 0.22221141865429672]",K4,"[-0.20811420679092407, -0.9780742526054382, -0.007701553404331207]",30.30864850934132,0.0,-30.95112299276185,0.007825735096855031
"[198.29726047068834, -28.723927706480026, 0.22233925239015662]",K4,"[-0.22783920168876648, -0.9736679196357727, -0.007752290461212397]",30.30004995415406,0.0,-31.726280338970383,0.005731081485593228
"[197.74964243918657, -31.186075150966644, 0.2224187529145638]",K4,"[-0.24792014062404633, -0.9687488675117493, -0.007827162742614746]",30.1336862536282,0.0,-32.68903106653571,0.003808124898203088
"[197.1552928686142, -33.62164852023125, 0.2225466584895912]",K4,"[-0.268185555934906, -0.9633349180221558, -0.0078944256529212]",30.154168708678558,0.0,-33.598381659158775,0.0016455862621701442
"[196.64377456903458, -35.55978146195412, 0.2226773629190575]",K4,"[-0.284625768661499, -0.9586057066917419, -0.007954283617436886]",29.977880227255152,0.0,-34.71609101085031,0.0
"[195.96205262839794, -37.95749166607857, 0.22276552800030913]",K4,"[-0.30532050132751465, -0.952215850353241, -0.008023722097277641]",29.934173755863377,0.0,-35.49599861763792,0.0020650421071553727
"[195.23129688203335, -40.33239737153053, 0.2229239740736375]",K4,"[-0.3262684941291809, -0.9452431797981262, -0.00800809171050787]",29.737645987305072,0.0,-36.65234330651341,0.004077439289416203
"[194.60991722345352, -42.219266802072525, 0.22305367876469973]",K4,"[-0.3431847095489502, -0.9392340183258057, -0.007984968833625317]",29.79162745039445,0.0,-37.72219525841843,0.006315890410416679
"[193.790354475379, -44.549807757139206, 0.22321962561181863]",K4,"[-0.36448171734809875, -0.931176483631134, -0.007957159541547298]",29.634686142641876,0.0,-38.77266846709909,0.00781845678710468
"[192.918467476964, -46.86073496937752, 0.22338615852277144]",K4,"[-0.3860601484775543, -0.9224397540092468, -0.0079012056812644]",29.47055767824165,0.0,-39.920472281855986,0.010015449212372388
"[192.18834428489208, -48.6811625957489, 0.22353030995145673]",K4,"[-0.40331679582595825, -0.9150266051292419, -0.007863099686801434]",29.47038084179341,0.0,-41.42659232114457,0.012187934150841228
"[191.22638820111752, -50.94054841995239, 0.2236831218633597]",K4,"[-0.4252401292324066, -0.9050467014312744, -0.007829505950212479]",29.42131568567802,0.0,-42.116300954086945,0.01382811822727648
"[190.42448772490025, -52.718054473400116, 0.22376652097591432]",K4,"[-0.4428199231624603, -0.8965766429901123, -0.007791554089635611]",29.324295332396552,0.0,-43.38717730610353,0.01590659936552797
"[189.37244394421577, -54.92114734649658, 0.22394521820388036]",K4,"[-0.46503204107284546, -0.8852598667144775, -0.0077567934058606625]",29.223349821236333,0.0,-44.31729469929684,0.017652838052078713
"[188.27363058924675, -57.08428934216499, 0.22412382678885479]",K4,"[-0.487217515707016, -0.8732461333274841, -0.007761229295283556]",29.142312795840333,0.0,-45.49872244200068,0.01982108850203474
"[187.1253200173378, -59.21268928050995, 0.2242732508784684]",K4,"[-0.5094260573387146, -0.8604796528816223, -0.007737836800515652]",29.06858321221954,0.0,-46.66405855096425,0.021952595924060257
"[185.92401033639908, -61.31093502044678, 0.22443013008887647]",K4,"[-0.531751811504364, -0.846865177154541, -0.0077131157740950584]",28.979677384291147,0.0,-47.81297029075067,0.02406797052799991
"[184.67729502916336, -63.364898562431335, 0.22458366309729172]",K4,"[-0.5539610981941223, -0.8325068950653076, -0.007702344097197056]",28.814804785825768,0.0,-48.910708315749005,0.026209729621354483
"[183.38204482197762, -65.37931108474731, 0.2247633851457067]",K4,"[-0.5761532187461853, -0.8173055052757263, -0.007694172207266092]",28.68679291870007,0.0,-49.89056859188155,0.028441834608144655
"[182.03475645184517, -67.35849386453629, 0.22492860579586704]",K4,"[-0.598284125328064, -0.8012473583221436, -0.007671498693525791]",28.685977239007947,0.0,-50.853046922202374,0.030614500687987364
"[180.64402469992638, -69.28896430134773, 0.22510072478689835]",K4,"[-0.6202050447463989, -0.7844021320343018, -0.007678742986172438]",28.55258593515675,0.0,-51.86410493230351,0.032597684926760455
"[179.20663231611252, -71.17512461543083, 0.22528803491513827]",K4,"[-0.6419543027877808, -0.7667043209075928, -0.007694088853895664]",28.441428647015346,0.0,-52.69670005577414,0.03474172311965299
"[177.71889725327492, -73.02087274193764, 0.2254548363671347]",K4,"[-0.6634712219238281, -0.7481619715690613, -0.007712680380791426]",28.39429740779255,0.0,-53.47598580773269,0.03683355252997868
"[176.19045692682266, -74.81351935863495, 0.2256095934426412]",K4,"[-0.684699296951294, -0.7287847995758057, -0.0077141327783465385]",28.239266706187014,0.0,-54.243440296048576,0.038807261963962045
"[174.61801543831825, -76.55720740556717, 0.22580828047648538]",K4,"[-0.705552875995636, -0.7086158990859985, -0.007652844302356243]",28.178855672242825,0.0,-54.82177517106357,0.04090269249214856
"[172.99772706627846, -78.25541862845421, 0.22596107285062317]",K4,"[-0.7260618209838867, -0.6875867247581482, -0.007663358468562365]",28.124279785040248,0.0,-55.40043997281467,0.04282467182940521
"[171.34039142727852, -79.89649623632431, 0.22611322325610672]",K4,"[-0.7460504174232483, -0.6658453941345215, -0.007665959652513266]",27.973151147731798,0.0,-55.894429538240935,0.04470129196725882
"[169.6425222158432, -81.48417916893959, 0.22628317781345686]",K4,"[-0.7655088901519775, -0.6433795690536499, -0.007665382232517004]",27.871094396801922,0.0,-56.21136788618022,0.04666034057795679
"[167.9001666009426, -83.02167728543282, 0.22640174304615357]",K4,"[-0.7844257950782776, -0.6201755404472351, -0.007647076155990362]",27.80797497464511,0.0,-56.467451197841335,0.04849745796183125
"[166.12510332465172, -84.49838069081306, 0.22655212177050998]",K4,"[-0.802646815776825, -0.5964055061340332, -0.007649223320186138]",27.786951179992226,0.0,-56.65594587574896,0.05022513180038421
"[164.31367555260658, -85.91782486438751, 0.22666386428500118]",K4,"[-0.8201807141304016, -0.5720539093017578, -0.007612493820488453]",27.664270936094407,0.0,-56.77361081404209,0.05182588299490099
"[162.46187886595726, -87.28286370635033, 0.22673157152394197]",K4,"[-0.8370437026023865, -0.5470833778381348, -0.0075874631293118]",27.59802923094091,0.0,-56.694944621067854,0.053502524370668686
"[160.5823404788971, -88.58418878912926, 0.22675089687254513]",K4,"[-0.8531168103218079, -0.5216656923294067, -0.0075308289378881454]",27.488867858104832,0.0,-56.55257296214084,0.0550347455132709
"[158.67122605443, -89.82488925755024, 0.22679177791906113]",K4,"[-0.8684389591217041, -0.49573931097984314, -0.007510538212954998]",27.39965895863158,0.0,-56.26380710460828,0.0565515048514928
"[156.7243412733078, -91.00760957598686, 0.2268318949991226]",K4,"[-0.8830053806304932, -0.46930328011512756, -0.007472990080714226]",27.264148525240827,0.0,-55.87335347877534,0.057969154642786284
"[154.75512263178825, -92.12441748380661, 0.22681394093439167]",K4,"[-0.8967128396034241, -0.4425502419471741, -0.007437043823301792]",27.1904914736438,0.0,-55.32338039683345,0.05938031642590856
"[152.75955083966255, -93.17810615897179, 0.2267804277544201]",K4,"[-0.9096255302429199, -0.41536378860473633, -0.0073637450113892555]",27.109765123549703,0.0,-54.703586591117045,0.06062551841667849
"[150.73329344391823, -94.17091783881187, 0.22676671801309567]",K4,"[-0.9217162132263184, -0.38779592514038086, -0.007318100892007351]",27.063761951710028,0.0,-53.95626504782985,0.061806394268601454
"[148.69033509492874, -95.09635798633099, 0.22671161222478986]",K4,"[-0.9329267740249634, -0.3599928915500641, -0.007263516541570425]",26.941906643864478,0.0,-53.11482070475993,0.06286252169965714
"[146.62647196650505, -95.95698595046997, 0.22665108502769726]",K4,"[-0.943277895450592, -0.331927090883255, -0.007155562750995159]",26.90658589902388,0.0,-52.08838526398258,0.0639445449114091
"[144.53735256195068, -96.7547228783369, 0.22656609275873052]",K4,"[-0.9527491927146912, -0.3036749064922333, -0.007106860633939505]",26.799032767927265,0.0,-51.007064839673724,0.06482768703139023
"[142.86116182804108, -97.34294229745865, 0.22642063094099285]",K4,"[-0.9596813917160034, -0.2810020446777344, -0.007035030517727137]",26.731158980722103,0.0,-49.74006085299048,0.06573300272976706
"[140.7424524128437, -98.02228291332722, 0.22626730015508656]",K4,"[-0.9675570130348206, -0.25255805253982544, -0.006921525113284588]",26.69021085362872,0.0,-48.65796844935189,0.06637372789935576
"[138.61630377173424, -98.63387078046799, 0.22610154492213042]",K4,"[-0.9744976162910461, -0.22429344058036804, -0.0068496279418468475]",26.581575106657404,0.0,-47.21888469338096,0.06704487500600356
"[136.478263348341, -99.18007801473141, 0.22588900559276226]",K4,"[-0.9805259704589844, -0.19627512991428375, -0.0067042517475783825]",26.526968248725854,0.0,-45.60886706901372,0.06772996040074093
"[134.75659918785095, -99.57102765887976, 0.22566738884415827]",K4,"[-0.9847150444984436, -0.17404760420322418, -0.006609621923416853]",26.500785569246403,0.0,-43.92280614837913,0.06826304398209208
"[132.60169926285744, -100.00062503665686, 0.2253272396119428]",K4,"[-0.9891300201416016, -0.14690087735652924, -0.006476372014731169]",26.389284800080166,0.0,-42.502685008610584,0.0686124848358713
"[130.86880350112915, -100.29903718829155, 0.22501319316506851]",K4,"[-0.9920617938041687, -0.1255900263786316, -0.006367463152855635]",26.387790028446265,0.0,-40.56064221726411,0.06909615195930544
